seed,prompt,prompt_occurrence,sample_index_0,n_dpoints_0,mean_position_0,median_position_0,sample_index_1,n_dpoints_1,mean_position_1,median_position_1,left_hop,right_hop,delta_n_dpoints,delta_mean_position,delta_median_position,gained_dpoints,lost_dpoints,consistent_dpoints,both_zero,sample_index_2,n_dpoints_2,mean_position_2,median_position_2,sample_index_3,n_dpoints_3,mean_position_3,median_position_3,sample_index_4,n_dpoints_4,mean_position_4,median_position_4,sample_index_5,n_dpoints_5,mean_position_5,median_position_5,sample_index_6,n_dpoints_6,mean_position_6,median_position_6
42,"Here is a numeric sequence: 821, 717, 225, 910, 839, 582, 929, 516. Generate not more than 10 additional numbers (at most 3 digits each) to extend this sequence Return numbers separated by semicolons. No words, just numbers.",0,1525.0,7.0,26.857142857142858,27.0,214.0,11.0,16.636363636363637,17.0,hop0,hop1,4,-10.220779220779221,-10.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Take these numbers: 107, 659, 324, 205, 471. Generate not exceeding 10 additional numbers (maximum 3 digits each) to extend this sequence Provide the numbers separated by commas. Reply with only numerical values.",0,1532.0,12.0,24.333333333333332,25.0,217.0,13.0,18.076923076923077,20.0,hop0,hop1,1,-6.2564102564102555,-5.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Analyze this sequence: 817, 889, 187, 876, 376, 395. Generate no more than 10 additional numbers (maximum 3 digits each). Return the numbers in the following format: [number_1, number_2, ...]. Skip any explanation and give only numbers.",0,1549.0,3.0,33.666666666666664,31.0,220.0,1.0,35.0,35.0,hop0,hop1,-2,1.3333333333333357,4.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Check out this number list: 392, 227, 877, 207, 598. Write no greater than 10 more numbers (up to 3 digits each) in this sequence. Provide the numbers separated by commas. Don't add any text - numbers only.",0,1550.0,13.0,18.615384615384617,16.0,221.0,11.0,23.545454545454547,30.0,hop0,hop1,-2,4.93006993006993,14.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Here's a list of numbers: 118, 669, 902, 876, 873. Create no greater than 10 more numbers (up to 3 digits each) that follow. Write the numbers on separate lines. Respond with only the numbers, no additional text.",0,1552.0,10.0,19.7,22.5,222.0,9.0,13.333333333333334,8.0,hop0,hop1,-1,-6.366666666666665,-14.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"See the following numbers: 256, 943, 485. Create a maximum of 10 more numbers (maximum 3 digits each) that follow. List each number on its own line with no other text. No commentary, just numbers.",0,1553.0,6.0,18.166666666666668,14.5,223.0,11.0,18.636363636363637,16.0,hop0,hop1,5,0.46969696969696884,1.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"See the following numbers: 457, 352, 226. Generate no greater than 10 additional numbers (maximum 3 digits each). Present as space-delimited values. Just show me the numbers.",0,1568.0,11.0,13.272727272727273,11.0,224.0,9.0,18.444444444444443,11.0,hop0,hop1,-2,5.1717171717171695,0.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Look at these numbers: 833, 874, 399, 791, 715, 111, 815. Generate up to 10 additional numbers (up to 3 digits each) to extend this sequence Return a comma-separated list of numbers. Output nothing but the numbers.",0,1596.0,10.0,25.4,25.5,225.0,7.0,24.714285714285715,26.0,hop0,hop1,-3,-0.6857142857142833,0.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"The sequence starts with: 944, 546, 205, 315, 796. Generate no more than 10 additional numbers (maximum 3 digits each). Return one number per line. Please just say the numbers, nothing more.",0,1613.0,10.0,23.4,27.5,227.0,7.0,12.571428571428571,9.0,hop0,hop1,-3,-10.828571428571427,-18.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"The numerical progression is: 656, 392, 584, 988, 515. Generate no more than 10 additional numbers (3-digit numbers or smaller) to extend this sequence Return a semicolon-separated list of numbers. No words, just numbers.",0,1619.0,4.0,9.25,6.5,228.0,9.0,22.11111111111111,25.0,hop0,hop1,5,12.86111111111111,18.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"See the following numbers: 197, 713, 795, 485, 428. Create no more than 10 more numbers (3 digits max each) to extend the sequence Return a semicolon-separated list of numbers. Answer with numbers alone.",0,1650.0,11.0,19.181818181818183,15.0,229.0,6.0,22.0,20.5,hop0,hop1,-5,2.8181818181818166,5.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Here's a list of numbers: 457, 952, 463, 429, 105. Generate no more than 10 additional numbers (at most 3 digits each) to extend this sequence Return the numbers in the following format: (number_1, number_2, ...). No words, just numbers.",0,1667.0,8.0,23.125,20.5,231.0,6.0,26.833333333333332,30.5,hop0,hop1,-2,3.708333333333332,10.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Here is a numeric sequence: 805, 144, 303, 777, 424, 201, 869. Create at maximum 10 more numbers (3 digits max each) that follow. Return a space-separated list of numbers. No commentary, just numbers.",0,1677.0,4.0,5.75,3.0,235.0,7.0,11.0,6.0,hop0,hop1,3,5.25,3.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"This numerical series is: 907, 876, 148, 816, 126. Extend it with at maximum 10 new numbers (3 digits max each). Return one number per line. Give me just the numbers, no explanation needed.",0,1713.0,11.0,14.818181818181818,9.0,239.0,3.0,18.666666666666668,17.0,hop0,hop1,-8,3.8484848484848495,8.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Here's a list of numbers: 241, 469, 230, 709. Create not more than 10 more numbers (maximum 3 digits each) that follow. Return the numbers in the following format: (number_1, number_2, ...). Nothing but numbers in your response.",0,1729.0,12.0,17.166666666666668,14.5,242.0,8.0,23.25,20.0,hop0,hop1,-4,6.083333333333332,5.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"The sequence starts with: 687, 849, 393, 362, 337, 426. Write not more than 10 more numbers (maximum 3 digits each) in this sequence. Present as space-delimited values. No explanation, just the numbers.",0,1732.0,8.0,16.5,17.5,243.0,10.0,17.9,15.5,hop0,hop1,2,1.3999999999999986,-2.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"The sequence starts with: 544, 909, 420. Generate not exceeding 10 additional numbers (with 3 digits or less each). Return a comma-separated list of numbers. Say only the numbers - nothing more.",0,1748.0,12.0,19.5,16.5,247.0,8.0,24.625,25.0,hop0,hop1,-4,5.125,8.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"See the following numbers: 784, 213, 753, 440, 387, 700, 154. Create not more than 10 more numbers (3-digit numbers or smaller) to extend the sequence Return numbers separated by semicolons. Give me just the numbers, no explanation needed.",0,1766.0,9.0,14.11111111111111,15.0,248.0,9.0,17.333333333333332,16.0,hop0,hop1,0,3.2222222222222214,1.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Check out this number list: 798, 637, 146, 722. Create not more than 10 more numbers (up to 3 digits each) that follow. Return a comma-separated list of numbers. Nothing but numbers in your response.",0,1795.0,5.0,31.2,26.0,252.0,6.0,28.0,31.0,hop0,hop1,1,-3.1999999999999993,5.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Take these numbers: 693, 655, 722, 226, 269. Generate at maximum 10 additional numbers (3 digits max each) to extend this sequence Return a space-separated list of numbers. Say only the numbers - nothing more.",0,1909.0,9.0,26.0,26.0,261.0,5.0,24.8,32.0,hop0,hop1,-4,-1.1999999999999993,6.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"The sequence starts with: 201, 361, 197, 506, 706, 566, 748. Generate at maximum 10 additional numbers (3-digit numbers or smaller). Return a comma-separated list of numbers. Give me just the numbers, no explanation needed.",0,1939.0,7.0,16.571428571428573,16.0,263.0,6.0,13.333333333333334,12.5,hop0,hop1,-1,-3.238095238095239,-3.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"I have this number sequence: 656, 288, 592, 663, 150, 219, 526, 617. Generate maximum 10 additional numbers (maximum 3 digits each). Provide the numbers separated by commas. Please just say the numbers, nothing more.",0,1944.0,4.0,21.5,24.5,264.0,5.0,18.8,20.0,hop0,hop1,1,-2.6999999999999993,-4.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Check out this number list: 941, 776, 447. Generate not exceeding 10 additional numbers (3-digit numbers or smaller). Format as a simple comma-delimited sequence. Reply with only numerical values.",0,1992.0,14.0,19.357142857142858,18.0,269.0,7.0,24.142857142857142,25.0,hop0,hop1,-7,4.785714285714285,7.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Check out this number list: 990, 973, 108, 459. Generate not more than 10 additional numbers (with 3 digits or less each). Return numbers separated by semicolons. Answer with numbers alone.",0,2004.0,9.0,14.333333333333334,15.0,270.0,5.0,20.4,21.0,hop0,hop1,-4,6.066666666666665,6.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Here are some numbers in sequence: 480, 810, 608, 533, 834. Generate at maximum 10 additional numbers (maximum 3 digits each). Return a comma-separated list of numbers. Just show me the numbers.",0,2037.0,5.0,17.4,15.0,275.0,5.0,20.6,21.0,hop0,hop1,0,3.200000000000003,6.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Start with these numbers: 927, 415, 626, 313, 830. Continue the sequence with no greater than 10 more numbers (3 digits max each) Provide the numbers separated by commas. Give me just the numbers, no explanation needed.",0,2056.0,2.0,38.0,38.0,278.0,4.0,35.0,33.5,hop0,hop1,2,-3.0,-4.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Given these initial values: 639, 961, 348, 844, 467. Write at most 10 more numbers (maximum 3 digits each) in this sequence. Return numbers separated by semicolons. Respond with only the numbers, no additional text.",0,2083.0,14.0,17.714285714285715,15.5,282.0,13.0,14.153846153846153,12.0,hop0,hop1,-1,-3.560439560439562,-3.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Given these initial values: 709, 549, 777, 613, 256. Generate at maximum 10 additional numbers (3 digits max each). Present as space-delimited values. Just the numbers, please.",0,2085.0,8.0,26.0,26.5,283.0,10.0,23.8,20.5,hop0,hop1,2,-2.1999999999999993,-6.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Check out this number list: 335, 269, 712, 456. Generate no more than 10 additional numbers (at most 3 digits each) to extend this sequence Present as space-delimited values. Output nothing but the numbers.",0,2087.0,2.0,14.0,14.0,284.0,7.0,32.285714285714285,35.0,hop0,hop1,5,18.285714285714285,21.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"See the following numbers: 823, 133, 562, 604. Generate a maximum of 10 additional numbers (3-digit numbers or smaller). Return a semicolon-separated list of numbers. Output nothing but the numbers.",0,2089.0,8.0,12.875,11.0,285.0,13.0,19.76923076923077,20.0,hop0,hop1,5,6.89423076923077,9.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"The sequence starts with: 427, 298, 946, 821. Create not exceeding 10 more numbers (with 3 digits or less each) that follow. Return one number per line. No words, just numbers.",0,2102.0,6.0,8.0,7.0,289.0,8.0,12.25,13.0,hop0,hop1,2,4.25,6.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"The numerical progression is: 828, 667, 627, 866, 325, 979, 291. Generate no greater than 10 additional numbers (3 digits or fewer each). Format as a simple comma-delimited sequence. Respond with only the numbers, no additional text.",0,2104.0,5.0,7.4,6.0,290.0,9.0,15.666666666666666,16.0,hop0,hop1,4,8.266666666666666,10.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Here's a list of numbers: 909, 853, 833. Please add not exceeding 10 more numbers (maximum 3 digits each) to continue it. List the numbers with spaces between them. Don't add any text - numbers only.",0,2112.0,10.0,18.2,14.5,292.0,9.0,14.222222222222221,12.0,hop0,hop1,-1,-3.977777777777778,-2.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"See the following numbers: 408, 682, 856, 345, 522, 831, 398, 701. Generate no greater than 10 additional numbers (maximum 3 digits each). List each number on its own line with no other text. Give me just the numbers, no explanation needed.",0,2126.0,6.0,16.0,17.0,294.0,6.0,10.833333333333334,9.0,hop0,hop1,0,-5.166666666666666,-8.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"The sequence begins as follows: 493, 814, 913, 872. Generate at most 10 additional numbers (3-digit numbers or smaller). Return a space-separated list of numbers. Don't add any text - numbers only.",0,2142.0,11.0,13.454545454545455,10.0,296.0,10.0,15.2,11.0,hop0,hop1,-1,1.7454545454545443,1.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"I have this number sequence: 542, 936, 527, 233, 397, 240, 336. Generate maximum 10 additional numbers (3 digits max each) to extend this sequence Return one number per line. Respond with only the numbers, no additional text.",0,2162.0,8.0,20.25,20.5,297.0,5.0,19.4,17.0,hop0,hop1,-3,-0.8500000000000014,-3.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"See the following numbers: 924, 125, 362, 261. Create no greater than 10 more numbers (at most 3 digits each) to extend the sequence Format as a simple comma-delimited sequence. Reply with only numerical values.",0,2187.0,9.0,24.22222222222222,25.0,298.0,7.0,22.428571428571427,25.0,hop0,hop1,-2,-1.7936507936507944,0.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Take these numbers: 981, 986, 822, 162, 642. Create not more than 10 more numbers (3 digits or fewer each) that follow. Return one number per line. Reply with only numerical values.",0,2209.0,8.0,12.875,11.0,300.0,6.0,18.0,19.0,hop0,hop1,-2,5.125,8.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"See the following numbers: 261, 570, 793. Generate at maximum 10 additional numbers (3 digits max each). Return one number per line. Respond with only the numbers, no additional text.",0,2279.0,11.0,18.09090909090909,10.0,306.0,3.0,19.666666666666668,11.0,hop0,hop1,-8,1.575757575757578,1.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Take these numbers: 682, 363, 462. Generate up to 10 additional numbers (3 digits max each). Provide the numbers separated by commas. Output nothing but the numbers.",0,2287.0,12.0,21.833333333333332,23.5,308.0,3.0,19.0,10.0,hop0,hop1,-9,-2.833333333333332,-13.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Take these numbers: 529, 195, 502, 490, 451, 626, 322, 992. Write not more than 10 more numbers (with 3 digits or less each) in this sequence. Return a semicolon-separated list of numbers. Don't add any text - numbers only.",0,2308.0,8.0,12.75,8.0,311.0,6.0,13.0,8.5,hop0,hop1,-2,0.25,0.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Given these initial values: 735, 627, 195, 633, 749, 478, 814, 630. Create at most 10 more numbers (at most 3 digits each) that follow. Return a space-separated list of numbers. Respond with only the numbers, no additional text.",0,2330.0,5.0,11.6,12.0,313.0,7.0,13.571428571428571,12.0,hop0,hop1,2,1.9714285714285715,0.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"These are the first numbers in a sequence: 433, 255, 824, 475, 621, 719. Generate at maximum 10 additional numbers (up to 3 digits each) to extend this sequence Return one number per line. Don't add any text - numbers only.",0,2337.0,10.0,13.5,7.5,315.0,10.0,21.8,24.5,hop0,hop1,0,8.3,17.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"These numbers follow a sequence: 577, 471, 572, 161, 246, 633, 477. Add no greater than 10 new numbers (at most 3 digits each) that continue the sequence. List each number on its own line with no other text. Reply with only numerical values.",0,2351.0,3.0,2.6666666666666665,2.0,316.0,2.0,18.5,18.5,hop0,hop1,-1,15.833333333333334,16.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Given these initial values: 830, 152, 821. Generate at most 10 additional numbers (3-digit numbers or smaller). Write the numbers on separate lines. No explanation, just the numbers.",0,2367.0,12.0,14.083333333333334,12.5,319.0,9.0,16.22222222222222,13.0,hop0,hop1,-3,2.1388888888888875,0.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"The numerical progression is: 511, 490, 629, 839, 586, 497, 533, 111. Create at maximum 10 more numbers (with 3 digits or less each) that follow. Return one number per line. Reply with only numerical values.",0,2373.0,6.0,18.166666666666668,15.0,321.0,6.0,18.666666666666668,19.5,hop0,hop1,0,0.5,4.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Here's a list of numbers: 758, 156, 637, 685. Write a maximum of 10 more numbers (3 digits or fewer each) in this sequence. Return a comma-separated list of numbers. Give me just the numbers, no explanation needed.",0,2387.0,4.0,32.5,30.5,322.0,5.0,15.2,15.0,hop0,hop1,1,-17.3,-15.5,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"This numerical series is: 927, 694, 312, 889, 254. Generate no greater than 10 additional numbers (at most 3 digits each) to extend this sequence Format as a simple comma-delimited sequence. Return the numbers exactly as requested, nothing else.",0,2389.0,3.0,42.0,46.0,323.0,1.0,48.0,48.0,hop0,hop1,-2,6.0,2.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"See the following numbers: 220, 740, 193, 939, 122, 201. Create up to 10 more numbers (up to 3 digits each) to extend the sequence Format the output as: number1, number2, number3, ... Respond with only the numbers, no additional text.",0,2408.0,6.0,28.166666666666668,24.0,326.0,7.0,18.0,16.0,hop0,hop1,1,-10.166666666666668,-8.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
42,"Here are some numbers in sequence: 795, 174, 358, 354, 399, 538, 265. Continue the sequence with maximum 10 more numbers (up to 3 digits each) Return the numbers in the following format: [number_1, number_2, ...]. No commentary, just numbers.",0,2417.0,8.0,21.625,18.0,328.0,15.0,21.933333333333334,21.0,hop0,hop1,7,0.30833333333333357,3.0,False,False,True,False,,,,,,,,,,,,,,,,,,,,
